종목코드,회사명,유동자산,유동부채,투자자산,비유동부채,영업이익,기업가치,시가총액,안전마진율
049470,에스지에이,72299000000,40498000000,23631000000,16286000000,-8031000000,-94100720000,50100000000,-287.8257884231537
002700,신일산업,0,0,0,0,0,0,181900000000,-100.0
093370,후성,121860000000,70604000000,125376000000,35425000000,39591000000,467390140000,679700000000,-31.235818743563335
089030,테크윙,148245000000,121317000000,50933000000,383000000,25093000000,274932970000,252300000000,8.970657946888624
093050,LF,970064000000,298590000000,169823000000,52647000000,119508000000,2057163300000,640400000000,221.2309962523423
043090,팜스웰바이오,0,0,0,0,0,0,93200000000,-100.0
001360,삼성제약,79725000000,24693000000,4291000000,955000000,-4784000000,-19092170000,156200000000,-112.22290012804098
007820,에스엠코어,78142000000,27614000000,2336000000,137000000,227000000,43340040000,199300000000,-78.25386853988961
044380,주연테크,32325000000,10298000000,5740000000,8555000000,-1503000000,1865680000,50800000000,-96.32740157480315
053110,소리바다,25532000000,34081000000,1418000000,3437000000,-6627000000,-104552590000,65200000000,-260.3567331288343
003230,삼양식품,129743000000,138738000000,38980000000,12183000000,55177000000,657828080000,555900000000,18.335686274509804
115530,씨엔플러스,12350000000,21957000000,2416000000,3121000000,-3679000000,-64200230000,35800000000,-279.33025139664807
044820,코스맥스비티아이,206841000000,409602000000,110365000000,284997000000,24137000000,174108520000,171900000000,1.2847702152414195
054800,아이디스홀딩스,529162000000,168119000000,20726000000,57601000000,54750000000,1077338490000,139200000000,673.9500646551724
034590,인천도시가스,170886000000,95984000000,71761000000,974000000,17960000000,215147640000,128600000000,67.29987558320373
047770,코데즈컴바인,11325000000,14114000000,14823000000,110000000,4806000000,42324740000,108200000000,-60.88286506469501
043290,케이맥,56738000000,19506000000,10833000000,10274000000,8050000000,138081260000,88900000000,55.322002249718786
008260,NI스틸,0,0,0,0,0,0,82400000000,-100.0
090360,로보스타,130056000000,65382000000,3361000000,1022000000,2243000000,73206120000,220400000000,-66.78488203266788
053800,안랩,152582000000,49429000000,946000000,22623000000,17701000000,345918890000,607800000000,-43.086724251398486
009770,삼정펄프,158980000000,17800000000,3678000000,4000000,-4292000000,75260400000,87900000000,-14.379522184300342
000230,일동홀딩스,54891000000,81671000000,18851000000,118363000000,-675000000,40069910000,143000000000,-71.97908391608392
131220,대한과학,25054000000,7482000000,2137000000,27000000,2590000000,47739220000,37600000000,26.96601063829787
040300,와이티엔,41910000000,27360000000,70486000000,35162000000,862000000,-17243800000,83000000000,-120.7756626506024
092220,케이이씨,154181000000,85457000000,40312000000,1452000000,3340000000,49503470000,135500000000,-63.46607380073801
000490,대동공업,447801000000,430777000000,124436000000,24107000000,5220000000,-138804330000,136000000000,-202.0620073529412
131390,피앤이솔루션,117925000000,76314000000,10833000000,1342000000,11750000000,166263940000,163500000000,1.6904831804281346
092230,KPX홀딩스,580440000000,236006000000,54684000000,179854000000,33836000000,851181060000,243300000000,249.8483600493218
058820,CMG 제약,81370000000,8495000000,1903000000,4657000000,2568000000,107319850000,411600000000,-73.92617832847425
143160,아이디스,127710000000,13199000000,459000000,10656000000,263000000,124378190000,256100000000,-51.4337407262788
001800,오리온홀딩스,803191000000,543033000000,622513000000,40605000000,230513000000,2586593330000,1077500000000,140.05506542923433
035900,제이와이피엔터테인먼트,82596000000,30835000000,539000000,4224000000,28749000000,428865550000,911900000000,-52.970111854369996
089470,에이치디씨현대이피,381128000000,261197000000,56889000000,30228000000,14354000000,208431070000,164600000000,26.628839611178616
053590,한국테크놀로지,0,0,0,0,0,0,106100000000,-100.0
004540,깨끗한나라,166342000000,328147000000,96595000000,9694000000,-29220000000,-732494630000,92200000000,-894.4627223427333
134780,화진,44145000000,50420000000,12663000000,11303000000,-4744000000,-85352000000,73600000000,-215.96739130434784
091090,세원셀론텍,111619000000,119988000000,41667000000,4684000000,-9724000000,-209477720000,208600000000,-200.42076701821668
137950,제이씨케미칼,48524000000,80437000000,24349000000,15268000000,9024000000,55698470000,75200000000,-25.93288563829787
021320,케이씨씨건설,718353000000,508070000000,107470000000,33889000000,47772000000,624729300000,151100000000,313.4542025148908
090350,노루페인트,239632000000,196121000000,103518000000,34824000000,22667000000,219413010000,150800000000,45.49934350132626
002020,코오롱,1255534000000,1931832000000,713153000000,919999000000,111461000000,452748020000,217200000000,108.44752302025782
053060,세동,38748000000,83445000000,19285000000,11625000000,-2365000000,-108010550000,16100000000,-770.8729813664596
040910,아이씨디,114192000000,46663000000,13163000000,1614000000,39699000000,570444430000,153500000000,271.62503583061886
090430,아모레퍼시픽,1567236000000,763212000000,161508000000,26912000000,481981000000,6858443820000,10610200000000,-35.35990066162749
005930,삼성전자,174697424000000,69081510000000,22522557000000,15634618000000,58886669000000,861887034800000,254014200000000,239.3066351408701
053610,프로텍,113658000000,31301000000,1374000000,1707000000,32129000000,500928410000,195400000000,156.36049641760494
032350,롯데관광개발,220142000000,74545000000,151296000000,12382000000,3004000000,25018150000,869500000000,-97.12269695227143
052790,액토즈소프트,74587000000,32747000000,2251000000,39208000000,-1075000000,55002870000,150100000000,-63.355849433710866
123330,제닉,33587000000,24049000000,10322000000,0,-11410000000,-159511210000,56000000000,-384.84144642857143
000300,대유플러스,411863000000,769120000000,94375000000,40505000000,36368000000,-150477400000,91100000000,-265.1782656421515
053450,세코닉스,195813000000,179265000000,91177000000,516000000,8367000000,-14818750000,79100000000,-118.7341972187105
090080,평화산업,93361000000,139665000000,16566000000,16000000000,-16048000000,-300811250000,68600000000,-538.5003644314869
139050,데일리블록체인,17547000000,20603000000,4912000000,15435000000,-998000000,-11781270000,53400000000,-122.06230337078652
001460,BYC,89811000000,82143000000,248885000000,4532000000,21347000000,23408630000,148000000000,-84.18335810810811
053030,바이넥스,59262000000,37302000000,853000000,35621000000,6879000000,137401120000,341200000000,-59.73003516998827
049800,우진플라임,119643000000,101789000000,119196000000,929000000,-11777000000,-286565910000,50500000000,-667.4572475247525
089980,상아프론테크,124765000000,114415000000,5424000000,976000000,14141000000,160796950000,221000000000,-27.241199095022623
003620,쌍용자동차,571070000000,995120000000,517234000000,17270000000,-64176000000,-2066139600000,629300000000,-428.32347052280306
088790,진도,103592000000,54741000000,1255000000,1214000000,7315000000,130224610000,50400000000,158.38216269841269
003410,쌍용양회공업,780821000000,527369000000,922301000000,4357000000,246949000000,2466992690000,2952600000000,-16.44676928808508
053620,태양,63551000000,21109000000,11338000000,15580000000,-1432000000,21516790000,88600000000,-75.71468397291197
108380,대양전기공업,157963000000,57921000000,630000000,3170000000,9492000000,212028510000,130100000000,62.97348962336664
005610,SPC삼립,340162000000,407679000000,30636000000,15160000000,59920000000,595716090000,897400000000,-33.61755181635837
052300,더블유홀딩컴퍼니,17870000000,9123000000,54910000000,89014000000,-3610000000,-7807670000,59700000000,-113.07817420435511
023530,롯데쇼핑,5708396000000,6603743000000,7228193000000,1038673000000,597004000000,-1059799270000,4526200000000,-123.4147689010649
019770,탑금속,79797000000,84036000000,10507000000,443000000,-1203000000,-54673340000,30000000000,-282.24446666666665
086280,현대글로비스,4458087000000,2884758000000,1542918000000,687163000000,710140000000,9325856180000,5925000000000,57.39841654008438
137940,넥스트아이,122882000000,34139000000,24660000000,15240000000,8382000000,180903290000,175400000000,3.137565564424173
084870,티비에이치글로벌,0,0,0,0,0,0,53800000000,-100.0
007570,일양약품,161381000000,183690000000,38683000000,4471000000,16722000000,112611500000,502900000000,-77.60757605885861
131100,리켐,31542000000,21223000000,120000000,354000000,475000000,10715830000,82500000000,-87.01111515151516
049520,유아이엘,125880000000,37696000000,14540000000,2891000000,8372000000,176950760000,110900000000,59.558845807033364
002320,한진,440433000000,783001000000,811296000000,151910000000,42079000000,-669373590000,504700000000,-232.62801466217553
048910,대원미디어,65263000000,18649000000,5379000000,12209000000,6413000000,133328690000,101800000000,30.971208251473474
138690,엘아이에스,28159000000,98325000000,7638000000,0,12803000000,63961650000,191900000000,-66.66928087545597
001560,제일연마공업,53557000000,17773000000,3759000000,10961000000,5610000000,112444830000,64600000000,74.06320433436532
002200,한국수출포장공업,86074000000,42716000000,24139000000,924000000,23069000000,314573060000,84200000000,273.60220902612826
051980,중앙리빙테크,10601000000,6616000000,1517000000,109000000,-2339000000,-30450340000,80800000000,-137.68606435643565
122450,케이엠에이치,129021000000,152805000000,98553000000,55079000000,34640000000,349140550000,146000000000,139.13736301369863
051500,씨제이프레시웨이,467895000000,567260000000,97216000000,2487000000,50659000000,315165300000,329400000000,-4.321402550091075
005380,현대자동차,73008101000000,49438414000000,57321328000000,19442957000000,2422165000000,3568970440000,29165700000000,-87.76312435497861
079430,현대리바트,442573000000,212245000000,19277000000,710000000,48133000000,790378850000,380900000000,107.50297978472041
121440,골프존뉴딘홀딩스,99969000000,209278000000,79496000000,208710000000,1114000000,-25969420000,141400000000,-118.36592644978782
005360,모나미,77726000000,55081000000,41039000000,1500000000,6922000000,59195110000,48800000000,21.301454918032785
136540,윈스,75166000000,15716000000,33745000000,14779000000,10922000000,181188960000,200100000000,-9.45079460269865
049120,파인디앤씨,29968000000,39525000000,11942000000,23680000000,2026000000,17664550000,46800000000,-62.255235042735045
084010,대한제강,349767000000,194700000000,27489000000,18045000000,2478000000,122117400000,187300000000,-34.80117458622531
009830,한화케미칼,5012471000000,5132516000000,3871864000000,2715654000000,354346000000,1948117160000,3399100000000,-42.68726545261981
075180,새론오토모티브,149975000000,26979000000,17721000000,16950000000,9544000000,241336290000,104600000000,130.72303059273423
136480,하림,380689000000,435738000000,91922000000,11527000000,1511000000,-241711720000,263000000000,-191.9055969581749
043360,디지아이,0,0,0,0,0,0,25200000000,-100.0
002030,아세아,700894000000,407507000000,1048930000000,58365000000,183652000000,1627216570000,254200000000,540.1324036191975
052600,한네트,0,0,0,0,0,0,36000000000,-100.0
104480,티케이케미칼,0,0,0,0,0,0,271800000000,-100.0
004990,롯데지주,15476940000000,16339685000000,2845195000000,7467295000000,98418000000,329805750000,4458600000000,-92.60293029201992
052020,에스티큐브,47207000000,963000000,18951000000,2185000000,-10638000000,-112286670000,499500000000,-122.4798138138138
084690,대상홀딩스,1081153000000,839643000000,695166000000,93642000000,132873000000,1163700430000,276700000000,320.563942898446
121600,나노신소재,70792000000,7669000000,1957000000,2961000000,8750000000,178277990000,192000000000,-7.146880208333334
001070,대한방직,167225000000,68182000000,22477000000,186000000,-13423000000,-121546680000,107900000000,-212.64752548656162
043220,에이치엘비파워,24357000000,28403000000,10114000000,5436000000,-12489000000,-183064570000,62000000000,-395.265435483871
071950,코아스,38439000000,51698000000,3390000000,862000000,1232000000,-14393820000,44000000000,-132.71322727272727
093320,케이아이엔엑스,46422000000,5705000000,1014000000,8882000000,13165000000,222025050000,193700000000,14.623154362416107
004410,서울식품공업,0,0,0,0,0,0,63100000000,-100.0
033790,스카이문스테크놀로지,38063000000,22217000000,623000000,2567000000,-5415000000,-60672430000,40700000000,-249.07230958230957
084680,이월드,0,0,0,0,0,0,246200000000,-100.0
130740,티피씨,0,0,0,0,0,0,29500000000,-100.0
003560,아이에이치큐,78430000000,22403000000,4292000000,27140000000,9928000000,204420530000,291000000000,-29.75239518900344
